id,status,score,same_subject_score,topic,answer,matched_subject,matched_chapter,matched_section,matched_concept,same_subject_concept,cross_subject_match,missing_terms,question
PRE-04-087,IN_SCOPE,0.198,0.198,정보보안 / OWASP,보안 설정 오류 (Security Misconfiguration),정보보안 이해와 활용,데이터베이스 보안,데이터베이스 암호화 | (Key) 관리,윈도우 시스템 보안 개요,윈도우 시스템 보안 개요,,"misconfiguration, owasp, security, 권장된다, 라이브러리, 메시지에, 미들웨어, 발생하는, 자동화된, 포함된다, 프레임워크, 필요하다, 항목명은","OWASP Top 10 항목 중, 웹 서버·프레임워크·라이브러리 등이 기본값 계정·불필요한 서비스·잘못된 권한 설정 등으로 운영될 때 발생하는 취약점 항목명은?"
PRE-04-088,IN_SCOPE,0.164,0.164,정보보안 / OWASP,취약한 접근 통제 (Broken Access Control),정보보안 이해와 활용,암호 기술,암호 기술,접근통제 메커니즘,접근통제 메커니즘,,"broken, owasp, 검증하는, 결함으로, 공격자가, 대응책이다, 무단으로, 사용자가, 사용자의, 접근하는, 취약점이다, 항목명은, 해당하는","OWASP Top 10 항목 중, 공격자가 기능·자원에 대한 권한 없이 접근할 수 있는 결함으로, 일반 사용자가 관리자 페이지 URL을 직접 입력해 접근하는 사례가 해당하는 항목명은?"
PRE-04-089,IN_SCOPE,0.346,0.346,정보보안 / 시큐어 코딩,XSS,정보보안 이해와 활용,애플리케이션 & 시큐어 코딩,시큐어 코딩 주요기법,JAVA 시큐어 코딩 주요기법,JAVA 시큐어 코딩 주요기법,,"검증으로, 게시판이나, 공격이다, 대응한다, 브라우저를, 브라우저에서, 사용자의, 스크립트를, 실행되게, 실행되어, 인코딩과, 취약점은, 페이지에서",사용자가 입력한 스크립트가 웹 페이지에서 실행되어 다른 사용자의 브라우저를 공격하는 웹 취약점은 무엇인가?
PRE-04-090,IN_SCOPE,0.382,0.382,정보보안 / 시큐어 코딩,버퍼 오버플로우,정보보안 이해와 활용,애플리케이션 & 시큐어 코딩,시큐어 코딩 주요기법,C 시큐어 코딩 주요기법,C 시큐어 코딩 주요기법,,"덮어쓰는, 손상시키고, 실행으로, 예방한다, 지양으로, 취약점은, 취약점이다",고정 크기 버퍼에 허용 범위를 넘는 데이터를 써서 인접 메모리를 손상시키고 임의 코드 실행으로 이어질 수 있는 취약점은 무엇인가?
PRE-04-091,IN_SCOPE,0.441,0.441,정보보안 / 시큐어 코딩,시큐어 SDLC (Secure SDLC),정보보안 이해와 활용,애플리케이션 & 시큐어 코딩,시큐어 코딩 주요내용,시큐어 개발 생명주기,시큐어 개발 생명주기,,"microsoft, owasp, samm, 고려하는, 단계마다, 단계부터, 무엇이라, 방법론을, 방법론이다, 보안성을, 비용으로, 추가하는, 통합하여, 포함하는, 프레임워크다",소프트웨어 개발 생명주기(SDLC)의 각 단계에 보안 활동을 통합하여 초기 설계 단계부터 보안을 고려하는 개발 방법론을 무엇이라 하는가?
PRE-04-092,IN_SCOPE,0.297,0.297,정보보안 / 시큐어 코딩,CWE (Common Weakness Enumeration),정보보안 이해와 활용,애플리케이션 & 시큐어 코딩,시큐어 코딩 주요내용,SW 보안약점과 보안 취약점,SW 보안약점과 보안 취약점,,"cwe-89, enumeration, injection, 가이드도, 구분되며, 기반으로, 기준이다, 보안약점, 보안약점을, 보안약점의, 분류하는, 소프트웨어, 시스템의, 식별자로, 작성된다, 제공하며, 취약점의, 해당한다","소프트웨어 보안약점의 공통 분류 체계로, 취약한 코딩 패턴의 목록을 제공하며 CWE-89(SQL Injection) 등의 식별자로 보안약점을 분류하는 시스템의 약자는?"
PRE-04-093,IN_SCOPE,0.437,0.437,정보보안 / 시큐어 코딩,버퍼 오버플로우 (Buffer Overflow),정보보안 이해와 활용,애플리케이션 & 시큐어 코딩,시큐어 코딩 주요기법,C 시큐어 코딩 주요기법,C 시큐어 코딩 주요기법,,"공격자는, 기록하여, 대응으로는, 덮어쓰고, 무엇이라, 발생한다, 보안약점을, 실행이나, 언어에서, 유발하는, 초과하는","고정 크기 버퍼에 그 크기를 초과하는 데이터를 기록하여 인접 메모리 영역을 덮어쓰고, 임의 코드 실행이나 시스템 충돌을 유발하는 C언어 관련 보안약점을 무엇이라 하는가?"
PRE-04-094,IN_SCOPE,0.294,0.290,정보보안 / 시큐어 코딩,PreparedStatement,데이터 이해와 활용,SQL & 데이터베이스 구축,임베디드 SQL,임베디드 SQL의 정의,JAVA 시큐어 코딩 주요기법,02,"statement, 구문으로, 근본적으로, 무엇이라, 바인딩하는, 방식이다, 방어하기, 사용하는, 애플리케이션에서, 인젝션을, 인젝션이, 입력값이, 차단된다, 처리하는, 컴파일하고, 파라미터로, 해석되지","Java 웹 애플리케이션에서 SQL 인젝션을 방어하기 위해, 쿼리 구조를 미리 컴파일하고 입력값을 바인딩 변수(?)로 처리하는 SQL 실행 방식을 무엇이라 하는가?"
PRE-04-095,IN_SCOPE,0.221,0.190,정보보안 / 시큐어 코딩,정적 분석 (Static Analysis),데이터 이해와 활용,SQL & 데이터베이스 구축,데이터베이스 설계 및 구축 과정,요구사항 수집 및 분석,시큐어 개발 생명주기,02,"analysis, dast, sast, static, 무엇이라, 바이트코드를, 방법이다, 보안약점을, 분석하여, 소스코드, 스캔하여, 식별하는, 실행하지, 애플리케이션에, 취약점을, 탐색하는, 프로그램",프로그램 코드를 실행하지 않고 소스코드 자체를 분석하여 보안약점을 찾는 테스트 방법을 무엇이라 하는가?
PRE-04-096,IN_SCOPE,0.328,0.328,정보보안 / 시큐어 코딩,"Use-After-Free, Double-Free",정보보안 이해와 활용,애플리케이션 & 시큐어 코딩,시큐어 코딩 주요기법,C 시큐어 코딩 주요기법,C 시큐어 코딩 주요기법,,"동작이나, 메타데이터, 무엇이라, 보안약점을, 습관으로, 실행으로, 예방한다, 일으킨다, 재사용하여, 참조하거나, 해제하는, 해제하여",메모리 해제(free) 후에도 해당 포인터를 계속 참조하거나 같은 메모리를 두 번 해제하는 C 언어의 보안약점을 각각 무엇이라 하는가? (두 가지 답 모두 작성)
PRE-04-097,IN_SCOPE,0.440,0.440,정보보안 / 시큐어 코딩,exported,정보보안 이해와 활용,애플리케이션 & 시큐어 코딩,시큐어 코딩 주요기법,Android-JAVA 시큐어 코딩 주요기법,Android-JAVA 시큐어 코딩 주요기법,,"가능하도록, 불필요한, 사용하는, 서비스를, 설정해야, 속성명은, 액티비티, 인텐트를, 적용한다, 컴포넌트는",안드로이드 앱에서 액티비티·서비스를 다른 앱에서 호출 가능하도록 공개 설정할 때 사용하는 AndroidManifest.xml 속성명은?
PRE-04-098,IN_SCOPE,0.309,0.309,정보보안 / 시큐어 코딩,보안취약점,정보보안 이해와 활용,애플리케이션 & 시큐어 코딩,시큐어 코딩 주요내용,SW 보안약점과 보안 취약점,SW 보안약점과 보안 취약점,,"enumeration, vulnerabilities, 목록이다, 발견되어, 보안약점을, 보안약점이, 보안취약점, 보안취약점으로, 보안취약점의, 분류한다, 소프트웨어의, 잠재하다가, 충족되면, 해당하는, 현실화된다",소프트웨어의 보안약점과 보안취약점은 다르다. CVE 식별자 체계가 해당하는 것은 보안약점과 보안취약점 중 어느 것인가?
PRE-04-099,IN_SCOPE,0.394,0.394,정보보안 / 보안 관리,정보보호 관리체계 (Information Security Management System),정보보안 이해와 활용,보안관리 & 표준,정보보호 관리체계,정보보호 관리체계(ISMS)의 개요,정보보호 관리체계(ISMS)의 개요,,"27001은, information, kisa, management, security, system, 기관이며, 법적으로, 보호하기, 정보자산을, 정보통신서비스, 제공자는, 표준이다, 한국어로, 한국인터넷진흥원",정보보호 관리체계(ISMS)의 약자를 한국어로 풀어 쓰시오.
PRE-04-100,IN_SCOPE,0.436,0.436,정보보안 / 컴플라이언스,ISMS-P,정보보안 이해와 활용,개인정보 보호,개인정보보호,정보보호 및 개인정보보호 관리체계(ISMS-P),정보보호 및 개인정보보호 관리체계(ISMS-P),,"2019년부터, 관리체계를, 관리체계와, 대상이다, 시행됐다, 인증받을, 정보보안과, 정보통신서비스, 제공자는, 컴플라이언스",개인정보보호 관리체계(PIMS)와 정보보호 관리체계(ISMS)를 통합한 한국형 인증 제도의 약자는?
PRE-04-101,IN_SCOPE,0.380,0.180,정보보안 / 보안 관리,위험 전가 (Risk Transfer),테크니컬 커뮤니케이션과 프로젝트 관리,품질 & 위험 관리,위험관리 프로세스,위험통제,위험관리( Management),06,"4가지가, risk, transfer, 가능성을, 고려하여, 무엇이라, 선택해야, 식별하고, 없으므로, 위험관리에서, 이전하는, 전략에는, 전략이다","정보보호 위험관리에서 위험을 식별하고 평가한 후, 위험 수용 가능 수준 이상의 잔여 위험에 대한 대응 전략 중 보험 가입을 통해 금전적 손실 가능성을 이전하는 방법을 무엇이라 하는가?"
PRE-04-102,IN_SCOPE,0.229,0.229,정보보안 / 보안 관리,SIEM (Security Information and Event Management),정보보안 이해와 활용,애플리케이션 & 시큐어 코딩,시큐어 코딩 주요내용,시큐어 개발 생명주기,시큐어 개발 생명주기,,"event, information, management, security, siem, 모니터링하고, 분석으로, 분석하여, 분석한다, 상관관계, 생성하여, 시스템으로, 시스템의, 정보보호, 중앙에서, 지원한다, 탐지하고, 탐지하는",조직의 정보보호 활동에서 보안 이벤트 로그를 실시간 수집·분석하여 침해 여부를 모니터링하고 상관관계 분석으로 위협을 탐지하는 통합 보안 관제 시스템의 약자는?
PRE-04-103,IN_SCOPE,0.336,0.336,정보보안 / 보안 관리,IPS (Intrusion Prevention System),정보보안 이해와 활용,정보보안 기초,정보보안의 기본 용어,주요 보안 솔루션,주요 보안 솔루션,,"false, intrusion, positive, prevention, system, 발생하면, 시스템으로, 실시간으로, 자동으로, 차단하는, 트래픽을, 트래픽이, 필요하다","침입 탐지 시스템(IDS)과 달리, 탐지된 공격 트래픽을 실시간으로 차단하는 능동적 보안 장비의 약자는?"
PRE-04-104,IN_SCOPE,0.171,0.171,정보보안 / 보안 관리,허니팟 (Honeypot),정보보안 이해와 활용,보안관리 & 표준,정보보호 표준 및 관련 체계,네트워크 공격의 유형과 대응,네트워크 공격의 유형과 대응,,"honeynet, honeypot, 가능하다, 감지하기, 공격자가, 공격자를, 관제에서, 구성하여, 네트워크를, 네트워크에, 무엇이라, 배치하여, 시스템이나, 시스템이다, 유인하기, 유인하는, 접근하면, 탐지하고","보안 관제에서 공격자가 네트워크에 이미 침투한 이후의 수평 이동을 감지하기 위해, 실제로 가치 있는 자산이 없는 가짜 시스템이나 파일을 배치하여 공격자를 유인하는 기법을 무엇이라 하는가?"
PRE-04-105,IN_SCOPE,0.213,0.174,정보보안 / 침해 대응,사고 대응 계획 (Incident Response Plan),데이터 이해와 활용,트랜잭션 & 복구,데이터베이스 장애와 복구 개념,데이터 복구의 정의,위험관리( Management),02,"incident, plan, response, 검증해야, 모의훈련을, 무엇이라, 복구하기, 수립하고, 수립하는, 수행하기, 시스템을, 실효성을, 절차에서, 정기적인, 체계적으로, 최소화하고, 포함된다","침해 사고 대응 절차에서, 사고 발생 후 피해 규모를 최소화하고 시스템을 신속히 복구하기 위해 수립하는 계획을 무엇이라 하는가?"
PRE-04-106,IN_SCOPE,0.294,0.249,정보보안 / 위험관리,위험관리,테크니컬 커뮤니케이션과 프로젝트 관리,품질 & 위험 관리,위험관리 프로세스,위험통제,위험관리( Management),06,"대상으로, 수립하는, 식별하고, 정보자산에, 정보자산을, 취약성을, 평가하고, 활동이다",정보자산에 대한 위협과 취약성을 식별하고 위험 수준을 분석·평가한 뒤 대응 방안을 수립하는 활동은 무엇인가?
PRE-04-107,IN_SCOPE,0.416,0.187,정보보안 / 위험관리,위험 회피,테크니컬 커뮤니케이션과 프로젝트 관리,품질 & 위험 관리,위험관리 프로세스,위험통제,위험관리( Management),06,"가능성을, 대표적인, 발생하지, 방식이다, 않음으로써, 전략이다, 제거하거나, 중단하거나",위험 대응 전략 중 위험 요소 자체를 제거하거나 해당 활동을 하지 않음으로써 위험 발생 가능성을 없애는 전략은 무엇인가?
PRE-04-108,IN_SCOPE,0.379,0.084,정보보안 / 침해 대응,RTO (Recovery Time Objective),시스템 아키텍처 이해와 활용,시스템 아키텍처 & 고가용성,재난복구시스템,재난 복구 목표,윈도우 시스템 보안 개요,03,"objective, point, recovery, time, 나타내는, 나타낸다, 높아지므로, 복구하는, 비즈니스, 서비스를, 설정한다, 시간으로, 의미한다, 짧을수록, 허용되는",재해 복구 계획(DRP)에서 시스템 장애 발생 후 서비스를 정상 상태로 복구하는 데 허용되는 최대 시간을 나타내는 지표의 약자는?
PRE-04-109,IN_SCOPE,0.469,0.090,정보보안 / 침해 대응,RPO (Recovery Point Objective),시스템 아키텍처 이해와 활용,시스템 아키텍처 & 고가용성,재난복구시스템,재난 복구 목표,암호화 키 생명주기 단계별 관리방안,03,"1시간마다, 1시간이라면, objective, point, recovery, 결정하는, 계획에서, 나타내는, 나타낸다, 손실까지, 수행해야, 시점으로, 있는지를","재해 복구 계획에서 장애 발생 시 허용 가능한 최대 데이터 손실 시점을 나타내는 지표로, 백업 주기를 결정하는 기준이 되는 값의 약자는?"
PRE-04-110,IN_SCOPE,0.324,0.324,정보보안 / 보안관리,ISMS,정보보안 이해와 활용,보안관리 & 표준,정보보호 관리체계,정보보호 관리체계(ISMS)의 개요,정보보호 관리체계(ISMS)의 개요,,"information, management, security, system, 관리체계를, 심사하여, 운영하고, 운영하는지, 인증하는",조직이 정보보호 관리체계를 수립·운영하고 있는지 심사하여 인증하는 국내 정보보호 관리체계 인증은 무엇인가?
